ticket_id,hearing_date,ticket_issued_date,clean_up_cost,country,discount_amount,disposition,fine_amount,judgment_amount,late_fee,state,violation_code,zip_code,lat,lon,compliance,zip
89674,2006-09-21 10:30:00,2006-09-01 10:30:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,CA,22-2-88,928682927,42.440865,-82.983246,0,9.0
89792,2006-11-21 09:00:00,2006-09-05 11:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-36(a),7306,42.42651,-83.000244,0,4.0
91032,2006-10-18 09:00:00,2006-09-05 14:30:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,MI,9-1-104,482154,42.386275,-82.9892179,0,6.0
90345,2006-10-18 13:30:00,2006-09-07 08:30:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),482535,42.3973278,-83.15138459999999,0,6.0
91351,2006-11-01 13:30:00,2006-09-07 10:15:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,IA,9-1-104,5032,42.357489,-83.009817,0,4.0
91547,2006-10-02 15:00:00,2006-09-14 11:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,RI,9-1-36(a),2895,42.34085,-83.01537090000001,1,4.0
92264,2006-10-11 15:00:00,2006-09-19 12:30:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,CA,22-2-88,9288,42.426801700000006,-83.2378929,0,4.0
92881,2006-10-11 15:00:00,2006-09-20 12:15:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,CA,22-2-88,9212,42.416787,-83.20434,0,4.0
92883,2006-10-11 15:00:00,2006-09-21 14:00:00,0.0,USA,0.0,Responsible by Determination,2500.0,2780.0,250.0,MI,22-2-88,482334,42.397859000000004,-83.1733445,0,6.0
95580,2006-11-14 13:30:00,2006-09-25 10:00:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,CT,22-2-88,831,42.412969200000006,-82.9416997,0,3.0
95578,2006-12-12 10:30:00,2006-09-25 10:00:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,CT,9-1-104,831,42.412969200000006,-82.9416997,0,3.0
92791,2006-10-25 09:00:00,2006-09-25 09:40:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,PR,9-1-81(a),6670,42.397996,-83.255229,0,4.0
92794,2006-10-25 09:00:00,2006-09-25 09:45:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,PR,9-1-36(a),6770,42.397996,-83.255229,0,4.0
95621,2006-11-02 09:00:00,2006-09-26 11:55:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,8054,42.406788,-82.982262,0,4.0
93827,2006-10-19 09:00:00,2006-09-27 11:10:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-36(a),8832,42.436628000000006,-83.2604,0,4.0
93828,2006-10-19 09:00:00,2006-09-27 11:20:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-81(a),8832,42.436628000000006,-83.2604,0,4.0
93850,2006-10-27 15:00:00,2006-09-29 12:30:00,0.0,USA,0.0,Responsible by Admission,25.0,55.0,0.0,MI,9-1-111,2365,42.3128874,-83.126308,0,4.0
93983,2006-11-14 13:30:00,2006-10-02 10:45:00,0.0,USA,0.0,Responsible by Default,1000.0,1130.0,100.0,RI,22-2-88,2903,42.359697,-83.022486,0,4.0
93984,2006-10-25 10:30:00,2006-10-02 10:45:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,RI,9-1-104,2903,42.359697,-83.022486,0,4.0
94024,2006-10-16 10:30:00,2006-10-02 16:30:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,MI,61-81.0100/32.0066,8365,42.292423,-83.117886,0,4.0
94939,2006-11-09 13:30:00,2006-10-07 14:00:00,0.0,USA,0.0,Responsible by Admission,200.0,230.0,0.0,MI,22-2-94,127,42.4306479,-83.2066975,1,3.0
95762,2006-11-22 13:30:00,2006-10-10 10:30:00,0.0,USA,0.0,Responsible by Default,1000.0,1130.0,100.0,NJ,22-2-88,8003,42.442359100000004,-83.21105490000001,0,4.0
96604,2007-03-20 13:30:00,2006-10-11 11:15:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,NJ,9-1-105,8003,42.3900196,-83.18524079999999,0,4.0
97038,2006-11-09 09:00:00,2006-10-16 11:30:00,0.0,USA,0.0,Responsible by Default,1000.0,1130.0,100.0,NJ,22-2-88,7068,42.353587,-83.09558299999999,0,4.0
97215,2006-11-08 10:30:00,2006-10-17 10:10:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,7068,42.353587,-83.09558299999999,0,4.0
97211,2006-11-08 10:30:00,2006-10-17 10:10:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,7068,42.353438,-83.095502,0,4.0
97631,2007-03-07 13:30:00,2006-10-18 10:30:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,CT,9-1-105,6484,42.37608,-83.01355600000001,0,4.0
97864,2006-11-14 09:00:00,2006-10-19 14:00:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,IL,9-1-104,605646,42.401100299999996,-83.2351147,0,6.0
97559,2006-11-27 10:30:00,2006-10-24 13:55:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,MI,61-81.0100/32.0066,1041,42.3070499,-83.11053299999999,0,4.0
99283,2007-01-08 10:30:00,2006-11-02 13:15:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,MI,61-81.0100/32.0066,6755,42.346657,-83.139094,0,4.0
100896,2007-01-30 13:30:00,2006-11-15 10:35:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NJ,9-1-104,8053,42.41751,-83.156639,0,4.0
100891,2007-11-09 09:00:00,2006-11-15 10:35:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,NJ,22-2-88,8053,42.41751,-83.156639,0,4.0
100810,2007-02-12 10:30:00,2006-11-16 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-36(a),7304,42.413612,-83.19506899999999,0,4.0
101351,2006-12-08 10:30:00,2006-11-20 13:00:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,TX,22-2-45,761372733,42.443009,-82.99548399999999,0,9.0
101365,2006-12-14 10:30:00,2006-11-20 13:00:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,SC,22-2-45,297157200,42.446212,-82.99562,0,9.0
102358,2006-12-14 10:30:00,2006-11-28 12:10:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,RI,9-1-36(a),2895,42.34085,-83.01537090000001,1,4.0
103263,2006-12-21 15:00:00,2006-12-04 10:30:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,TX,22-2-88,750338,42.37724910000001,-83.23894279999999,0,6.0
103942,2007-03-28 10:30:00,2006-12-05 11:30:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,CA,9-1-105,9217,42.387423999999996,-83.12388100000001,0,4.0
103205,2007-03-19 10:30:00,2006-12-05 13:15:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NJ,61-81.0100/32.0066,7306,42.370094,-83.16834,0,4.0
103207,2007-03-19 10:30:00,2006-12-05 13:25:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NJ,61-81.0100/32.0066,7306,42.370094,-83.16834,0,4.0
104198,2007-02-01 13:30:00,2006-12-11 09:50:00,0.0,USA,0.0,Responsible by Admission,200.0,250.0,20.0,NJ,22-2-88,8003,42.440764,-83.269211,1,4.0
104371,2007-01-31 10:30:00,2006-12-12 14:05:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MA,9-1-81(a),1119,42.34694879999999,-83.1398248,0,4.0
104372,2007-01-31 10:30:00,2006-12-12 14:05:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MA,9-1-36(a),1119,42.34694879999999,-83.1398248,0,4.0
105043,2007-01-30 13:30:00,2006-12-15 11:00:00,0.0,USA,0.0,Responsible by Default,300.0,360.0,30.0,NJ,9-1-43(a) - (Dwellin,7306,42.422399,-82.9813829,0,4.0
104816,2007-01-30 15:00:00,2006-12-15 12:30:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),8409,42.445521,-83.154996,0,4.0
107752,2007-02-26 13:30:00,2007-01-12 09:30:00,0.0,USA,0.0,Responsible by Admission,250.0,280.0,0.0,MI,9-1-36(a),4827,42.4277115,-83.14081920000001,1,4.0
108907,2007-02-28 10:30:00,2007-01-17 09:45:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,NJ,22-2-88,8873,42.44113,-82.9866119,0,4.0
108738,2007-03-05 13:30:00,2007-01-23 08:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),4823,42.4113929,-83.188889,0,4.0
111837,2007-03-05 13:30:00,2007-02-06 09:50:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MI,22-2-88,482155,42.41628,-83.057785,0,6.0
111916,2007-03-07 10:30:00,2007-02-15 13:55:00,0.0,USA,0.0,Responsible by Default,1000.0,1130.0,100.0,NJ,22-2-88,8873,42.44113,-82.9866119,0,4.0
114481,2007-04-24 13:30:00,2007-03-09 11:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-36(a),7306,42.403419899999996,-82.96100899999999,0,4.0
114698,2007-06-28 15:00:00,2007-03-12 08:10:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,TX,9-1-36(a),5024,42.403591999999996,-82.9390729,0,4.0
116169,2007-04-20 09:00:00,2007-03-13 12:00:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MI,22-2-88,4824,42.394778,-82.95116,0,4.0
116274,2007-05-08 13:30:00,2007-03-22 10:00:00,0.0,USA,0.0,Responsible by Default,2500.0,2780.0,250.0,NJ,22-2-88,7087,42.371432,-83.03799599999999,0,4.0
122492,2007-06-26 10:30:00,2007-03-28 09:45:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,CT,22-2-88,6484,42.391736,-83.191118,0,4.0
117753,2007-05-02 09:00:00,2007-04-05 10:30:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,CT,22-2-88,6831,42.412969200000006,-82.9416997,0,4.0
117801,2007-07-10 09:00:00,2007-04-09 12:30:00,0.0,USA,0.0,Responsible by Determination,200.0,250.0,20.0,MI,22-2-88,4804,42.405408,-83.117108,0,4.0
118955,2007-05-24 10:30:00,2007-04-10 04:15:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MI,22-2-88,0,42.366958700000005,-83.0310953,0,1.0
118748,2007-05-30 10:30:00,2007-04-11 13:10:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,MI,22-2-88,482228,42.336674,-83.21399,0,6.0
117970,2007-05-03 10:30:00,2007-04-13 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,UK,9-1-36(a),0,42.3452702,-83.2234323,0,1.0
119379,2007-06-05 10:30:00,2007-04-19 10:45:00,0.0,USA,0.0,Responsible by Default,1000.0,1130.0,100.0,CT,22-2-88,6484,42.3964489,-83.20351590000001,0,4.0
119195,,2007-04-19 13:30:00,0.0,USA,100.0,Responsible by Default,1000.0,1030.0,0.0,NJ,22-2-88,8003,42.412595,-83.154844,1,4.0
118985,2007-05-10 10:30:00,2007-04-19 09:20:00,0.0,USA,0.0,Responsible by Default,500.0,580.0,50.0,NJ,22-2-88,8873,42.418169,-82.975713,0,4.0
119965,2007-06-12 10:30:00,2007-04-20 10:30:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,UK,9-1-105,2222,42.445496,-83.045549,0,4.0
120397,2007-05-24 09:00:00,2007-04-24 11:15:00,0.0,USA,0.0,Responsible by Default,2500.0,2780.0,250.0,NJ,22-2-88,8873,42.365092100000005,-83.00474320000001,0,4.0
120182,2007-05-24 09:00:00,2007-04-25 11:00:00,0.0,USA,0.0,Responsible by Determination,3500.0,3880.0,350.0,MI,22-2-88,481216,42.3285367,-83.13231309999999,0,6.0
119919,2007-06-05 13:30:00,2007-04-26 11:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-36(a),7306,42.42129,-82.971805,0,4.0
120482,2007-05-21 13:30:00,2007-04-30 10:00:00,0.0,USA,0.0,Responsible by Determination,1000.0,1130.0,100.0,UK,22-2-88,311,42.422683,-83.082679,0,3.0
120377,2007-05-21 13:30:00,2007-05-01 14:30:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MI,22-2-88,7451,42.3479295,-83.1430954,0,4.0
120442,2007-06-06 09:00:00,2007-05-01 12:55:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),8219,42.355219700000006,-83.1442993,0,4.0
121142,2007-06-25 10:30:00,2007-05-03 09:00:00,0.0,USA,0.0,Responsible by Default,300.0,360.0,30.0,NJ,9-1-43(a) - (Dwellin,7302,42.414794,-82.998173,0,4.0
123343,2007-07-10 10:30:00,2007-05-11 13:45:00,0.0,USA,0.0,Responsible by Default,2500.0,2780.0,250.0,ME,22-2-88,2368,42.416029200000004,-83.149214,0,4.0
123344,2007-07-10 13:30:00,2007-05-11 13:45:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,ME,9-1-104,2368,42.416029200000004,-83.149214,0,4.0
123135,2007-06-28 09:00:00,2007-05-15 11:35:00,0.0,USA,0.0,Responsible by Default,500.0,580.0,50.0,NJ,22-2-88,8873,42.373187,-83.005836,0,4.0
123314,2007-07-10 10:30:00,2007-05-16 13:35:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,MI,22-2-88,488126,42.376321000000004,-83.07329200000001,0,6.0
125159,2007-08-07 09:00:00,2007-06-06 11:00:00,0.0,USA,350.0,Responsible by Admission,3500.0,3530.0,0.0,RI,22-2-88,2895,42.362704799999996,-83.0895907,1,4.0
126379,2007-08-07 10:30:00,2007-06-07 10:15:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,TX,9-1-104,750244100,42.431757,-83.08186490000001,0,9.0
125483,2007-07-11 10:30:00,2007-06-11 12:00:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NH,9-1-104,3102,42.40085,-82.946838,0,4.0
126356,2007-07-18 10:30:00,2007-06-19 11:10:00,0.0,USA,0.0,Responsible by Default,300.0,360.0,30.0,OH,19450901,441062715,42.370452,-83.133477,0,9.0
126353,2007-07-18 10:30:00,2007-06-19 11:05:00,0.0,USA,0.0,Responsible by Default,300.0,360.0,30.0,OH,19450901,441062715,42.370452,-83.133477,0,9.0
127082,2007-07-16 09:00:00,2007-06-26 09:30:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),8235,42.4110912,-83.1694719,0,4.0
127468,2007-07-31 10:30:00,2007-07-05 12:45:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MI,22-2-88,448216,42.336678000000006,-83.078981,0,6.0
127577,2007-08-02 10:30:00,2007-07-10 09:05:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-36(a),8053,42.407767,-83.2108251,0,4.0
127580,2007-08-02 10:30:00,2007-07-10 09:10:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-81(a),8053,42.407767,-83.2108251,0,4.0
127869,2007-07-27 09:00:00,2007-07-10 08:10:00,0.0,USA,0.0,Responsible by Default,500.0,580.0,50.0,MI,9-1-43(a) - (Structu,4824,42.3755089,-83.07555090000001,0,4.0
128206,2007-09-24 10:30:00,2007-07-12 09:20:00,0.0,USA,0.0,Responsible by Default,300.0,360.0,30.0,MI,9-1-43(a) - (Dwellin,4834,42.4052554,-82.9661558,0,4.0
129411,2007-08-14 10:30:00,2007-07-17 13:55:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,7302,42.371398,-83.173831,0,4.0
128951,2007-08-16 09:00:00,2007-07-18 10:45:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,TX,9-1-104,761372733,42.436465999999996,-83.001856,0,9.0
128954,2007-08-09 10:30:00,2007-07-18 10:45:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,TX,22-2-88,761372733,42.436465999999996,-83.001856,0,9.0
129451,2007-10-16 13:30:00,2007-07-20 10:10:00,0.0,USA,0.0,Responsible by Admission,50.0,80.0,0.0,TX,9-1-104,7504,42.423221999999996,-83.2143059,0,4.0
130022,2007-08-16 09:00:00,2007-07-27 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-36(a),8542,42.379003999999995,-83.08584300000001,0,4.0
130363,2007-08-16 10:30:00,2007-07-31 09:50:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,RI,9-1-36(a),2889,42.4364739,-83.211539,1,4.0
131424,2007-10-23 09:00:00,2007-08-03 10:10:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,NJ,22-2-88,7666,42.377581899999996,-83.172787,0,4.0
131426,2007-10-02 13:30:00,2007-08-03 10:10:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NJ,9-1-104,7666,42.377581899999996,-83.172787,0,4.0
131917,2007-08-28 13:30:00,2007-08-06 12:15:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MO,22-2-88,6414,42.407465,-82.932985,0,4.0
132882,2007-10-15 10:30:00,2007-08-07 10:15:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,MI,9-1-104,8003,42.426028,-82.994067,0,4.0
132991,2007-09-05 15:00:00,2007-08-16 14:00:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,7079,42.432204,-83.210308,0,4.0
134368,2007-09-12 09:00:00,2007-08-22 14:00:00,0.0,USA,0.0,Responsible by Default,2500.0,2780.0,250.0,UT,22-2-88,8415,42.431472,-82.960295,0,4.0
134883,2007-11-20 09:00:00,2007-08-24 10:35:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,CT,22-2-43,6457,42.372453,-83.16648,0,4.0
134885,2008-03-04 13:30:00,2007-08-24 10:35:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,CT,9-1-104,6457,42.372453,-83.16648,0,4.0
134881,2007-11-20 09:00:00,2007-08-24 10:35:00,0.0,USA,0.0,Responsible by Default,1000.0,1130.0,100.0,CT,22-2-88,6457,42.372453,-83.16648,0,4.0
134497,2007-11-29 10:30:00,2007-08-27 08:40:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),4834,42.4288898,-83.14172909999999,0,4.0
134421,2007-10-10 09:00:00,2007-08-27 10:20:00,0.0,USA,0.0,Responsible by Admission,250.0,280.0,0.0,RI,9-1-36(a),2865,42.3417302,-83.2622709,0,4.0
135523,2008-01-10 09:00:00,2007-08-27 10:30:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,MI,9-1-104,48021-1319,42.440801,-82.95189,0,10.0
135440,2007-09-25 10:30:00,2007-08-27 13:00:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,7079,42.432204,-83.210308,0,4.0
135439,2007-11-27 13:30:00,2007-08-27 13:00:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NJ,9-1-104,7079,42.432204,-83.210308,0,4.0
136809,2007-11-27 09:00:00,2007-08-29 11:05:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,NJ,22-2-45,7302,42.371398,-83.173831,0,4.0
136811,2007-12-04 13:30:00,2007-08-29 11:05:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,NJ,9-1-104,7302,42.371398,-83.173831,0,4.0
135079,2007-11-20 13:30:00,2007-08-29 12:25:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,MA,9-1-104,2178,42.338848,-83.196841,0,4.0
135086,2007-09-18 10:30:00,2007-08-29 12:25:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,MA,22-2-88,2178,42.338848,-83.196841,0,4.0
135518,2008-01-10 09:00:00,2007-08-31 10:45:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,CA,9-1-105,0,42.423353000000006,-82.951534,0,1.0
135261,2008-01-10 09:00:00,2007-09-04 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48228-1574,42.417734700000004,-83.25098709999999,0,10.0
136836,2008-01-17 13:30:00,2007-09-05 10:35:00,0.0,USA,0.0,Responsible by Admission,200.0,250.0,20.0,VA,22-2-88,802,42.375187200000006,-83.19731970000001,0,3.0
136141,2008-02-05 10:30:00,2007-09-10 12:00:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,NJ,9-1-105,8003,42.405235,-82.93692800000001,0,4.0
136148,2007-09-25 13:30:00,2007-09-10 12:00:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,NJ,22-2-88,8003,42.405235,-82.93692800000001,0,4.0
137692,2007-10-09 13:30:00,2007-09-13 12:00:00,0.0,USA,0.0,Responsible by Default,500.0,580.0,50.0,NJ,22-2-88,8003,42.404955,-82.952242,0,4.0
136808,2007-11-27 09:00:00,2007-09-14 11:05:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,NJ,22-2-88,7302,42.371398,-83.173831,0,4.0
137044,2008-02-08 15:00:00,2007-09-14 10:10:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,IL,9-1-36(a),60008-4227,42.397436,-83.15185,0,10.0
137045,2008-02-08 15:00:00,2007-09-14 10:15:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,IL,9-1-81(a),60008-4227,42.397436,-83.15185,0,10.0
138139,2008-02-14 10:30:00,2007-09-19 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48030-0692,42.434596899999995,-83.009259,0,10.0
138031,2007-11-26 15:00:00,2007-09-19 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),482121,42.420813,-83.07785,0,6.0
138306,2007-10-11 09:00:00,2007-09-20 10:00:00,0.0,USA,0.0,Responsible by Default,2500.0,2780.0,250.0,NJ,22-2-88,7740,42.3555,-83.09657,0,4.0
141206,2008-02-05 13:30:00,2007-09-20 10:20:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,MI,9-1-104,4823,42.365337100000005,-83.19938409999999,0,4.0
140028,2007-10-24 13:30:00,2007-09-25 10:00:00,0.0,USA,0.0,Responsible by Default,2500.0,2780.0,250.0,MI,22-2-88,7429,42.34769179999999,-83.1420119,0,4.0
138961,2008-02-15 13:30:00,2007-09-25 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),4828,42.353684799999996,-83.23065030000001,0,4.0
139182,2007-10-16 15:00:00,2007-09-26 11:15:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,CT,22-2-88,6492,42.3978471,-83.1283234,0,4.0
139073,2007-10-17 09:00:00,2007-09-27 11:45:00,0.0,USA,0.0,Responsible by Default,3500.0,3880.0,350.0,CA,22-2-88,913324,42.360576,-83.237476,0,6.0
139081,2007-12-10 15:00:00,2007-09-28 16:00:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,MI,9-1-104,4807,42.365064700000005,-83.1701638,0,4.0
140780,2007-12-17 13:30:00,2007-10-03 09:00:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),482121,42.4140347,-83.0637037,0,6.0
140566,2007-10-24 15:00:00,2007-10-03 13:00:00,0.0,USA,0.0,Responsible by Default,200.0,250.0,20.0,CA,22-2-88,2123,42.333448,-83.221231,0,4.0
141300,2007-10-31 09:00:00,2007-10-08 14:10:00,0.0,USA,0.0,Responsible by Default,200.0,230.0,0.0,NJ,22-2-88,8053,42.432875,-83.21535,1,4.0
141296,2007-10-31 09:00:00,2007-10-08 14:00:00,0.0,USA,0.0,Responsible by Default,100.0,130.0,0.0,NJ,22-2-41,8053,42.432875,-83.21535,1,4.0
140983,2008-02-29 09:00:00,2007-10-08 09:10:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48229-1604,42.274236,-83.1557446,0,10.0
140984,2008-02-29 09:00:00,2007-10-08 09:25:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48229-1604,42.274236,-83.1557446,0,10.0
142590,2007-11-01 10:30:00,2007-10-09 13:00:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,NJ,9-1-105,7079,42.397349,-82.95161999999999,0,4.0
142613,2007-11-08 09:00:00,2007-10-09 13:00:00,0.0,USA,0.0,Responsible by Default,100.0,140.0,10.0,NJ,22-2-43,7079,42.397349,-82.95161999999999,0,4.0
141245,2007-11-20 10:30:00,2007-10-10 09:10:00,0.0,USA,0.0,Responsible by Admission,200.0,230.0,0.0,CA,22-2-88,4892868,42.408610499999995,-83.20765959999999,0,7.0
141837,2008-02-07 09:00:00,2007-10-10 13:35:00,0.0,USA,0.0,Responsible by Admission,50.0,80.0,0.0,CA,9-1-104,3268,42.383103999999996,-83.144315,0,4.0
141458,2007-12-05 10:30:00,2007-10-11 09:10:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-36(a),7869,42.393139,-83.185784,0,4.0
141457,2007-12-05 10:30:00,2007-10-11 09:05:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,NJ,9-1-81(a),7869,42.393139,-83.185784,0,4.0
143031,2007-10-30 10:30:00,2007-10-15 10:00:00,0.0,USA,0.0,Responsible by Admission,200.0,230.0,0.0,QC,22-2-88,20,42.427143,-83.100109,0,2.0
142463,2008-01-07 09:00:00,2007-10-15 13:45:00,0.0,USA,0.0,Responsible by Admission,3500.0,3530.0,0.0,CA,22-2-88,6484,42.422928000000006,-83.136383,0,4.0
143295,2007-12-04 13:30:00,2007-10-18 11:40:00,0.0,USA,0.0,Responsible by Admission,50.0,80.0,0.0,NJ,9-1-104,8003,42.3740006,-83.1815589,0,4.0
143044,2008-01-09 13:30:00,2007-10-18 11:45:00,0.0,USA,0.0,Responsible by Default,50.0,85.0,5.0,MI,9-1-104,48224-3312,42.3934109,-83.0114141,0,10.0
144017,2008-01-22 09:00:00,2007-10-19 10:45:00,0.0,USA,0.0,Responsible by Determination,200.0,230.0,0.0,NH,22-2-88,3887,42.3659003,-83.1953103,1,4.0
143649,2008-02-20 09:00:00,2007-10-22 09:25:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),480238,42.37981,-83.115737,0,6.0
144200,2007-11-09 10:30:00,2007-10-26 11:50:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MA,9-1-36(a),2119,42.377007899999995,-83.071432,0,4.0
145775,2008-01-30 13:30:00,2007-10-30 10:25:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-36(a),48021-1319,42.369178000000005,-82.954166,0,10.0
145777,2008-01-30 13:30:00,2007-10-30 10:30:00,0.0,USA,0.0,Responsible by Default,250.0,305.0,25.0,MI,9-1-81(a),48021-1319,42.369178000000005,-82.954166,0,10.0
